lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2023-12-05 23:09:54.611206,,,,,17.0,,,,,,,0.1852075755596161,0.002486002165824175,0.1852075755596161
0.02,2023-12-05 23:10:38.055908,,,,,,,,,,,,,,
,2023-12-05 23:10:39.783093,0.22389444708824158,0.0007805748609825969,0.22389444708824158,4999.0,18.0,,,,,,,,,
0.02,2023-12-05 23:13:29.849329,,,,,,,,,,,,,,
,2023-12-05 23:13:30.721988,0.31776854395866394,0.0027695619501173496,0.31776854395866394,5049.0,18.0,,,,,,,,,
0.02,2023-12-05 23:14:13.554672,,,,,,,,,,,,,,
,2023-12-05 23:14:14.428956,0.17070595920085907,0.0008103183936327696,0.17070595920085907,5099.0,18.0,,,,,,,,,
0.02,2023-12-05 23:14:57.256780,,,,,,,,,,,,,,
,2023-12-05 23:14:58.127391,0.041841164231300354,0.00015653655282221735,0.041841164231300354,5149.0,18.0,,,,,,,,,
0.02,2023-12-05 23:15:40.947737,,,,,,,,,,,,,,
,2023-12-05 23:15:41.818065,0.3276878893375397,0.0034308540634810925,0.3276878893375397,5199.0,18.0,,,,,,,,,
,2023-12-05 23:16:07.393424,,,,,18.0,0.2440723180770874,0.001489003305323422,0.2440723180770874,0.1367466151714325,0.0005729093099944293,0.1367466151714325,,,
,2023-12-05 23:16:07.404487,,,,,18.0,,,,,,,0.19295001029968262,0.0033076379913836718,0.19295001029968262
0.02,2023-12-05 23:16:29.028216,,,,,,,,,,,,,,
,2023-12-05 23:16:29.903383,0.2705163359642029,0.003257371950894594,0.2705163359642029,5249.0,19.0,,,,,,,,,
0.02,2023-12-05 23:17:12.730157,,,,,,,,,,,,,,
,2023-12-05 23:17:13.603240,0.19480346143245697,0.0007811455288901925,0.19480346143245697,5299.0,19.0,,,,,,,,,
0.02,2023-12-05 23:17:56.453903,,,,,,,,,,,,,,
,2023-12-05 23:17:57.326715,0.03590860217809677,0.000132617395138368,0.03590860217809677,5349.0,19.0,,,,,,,,,
0.02,2023-12-05 23:18:40.197678,,,,,,,,,,,,,,
,2023-12-05 23:18:41.068177,0.30327504873275757,0.0015553231351077557,0.30327504873275757,5399.0,19.0,,,,,,,,,
0.02,2023-12-05 23:19:23.930552,,,,,,,,,,,,,,
,2023-12-05 23:19:24.799290,0.27758675813674927,0.001788523979485035,0.27758675813674927,5449.0,19.0,,,,,,,,,
0.02,2023-12-05 23:20:07.680397,,,,,,,,,,,,,,
